name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_value,values_outstanding,secondary_filters_name,secondary_filters_tree,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date,año_creacion,mes_creacion,dia_semana_creacion,categoria_centro,periodo_creacion,numero_direccion,categoria_direccion,decada,antiguedad,categoria_antiguedad,numero_direccion_cat,coordenadas_validas,datos_validos
Escola Provençals,1989-10-24 23:00:00+00:00,2021-05-04 08:21:30.996304+00:00,,,253902,C Perú,105,71,Provençals del Poblenou,10,Sant Martí,8018,True,,933086396,True,Ensenyament infantil (3-6 anys),651,432763.8900367076,4584409.335645652,41.40841964863956,2.1955535808082445,,,,1989,10,Tuesday,Educación Infantil,1980s,105,Alto,1980,35,Histórico,Normal,True,True
Escola Provençals,1989-10-24 23:00:00+00:00,2021-05-04 08:21:30.996304+00:00,,,253902,C Perú,105,71,Provençals del Poblenou,10,Sant Martí,8018,True,,933086396,True,Educació primària,651,432763.8900367076,4584409.335645652,41.40841964863956,2.1955535808082445,,,,1989,10,Tuesday,Educación Primaria,1980s,105,Alto,1980,35,Histórico,Normal,True,True
Escola Orlandai,1985-04-24 22:00:00+00:00,2023-03-13 12:58:32.835575+00:00,,,104607,C Domínguez i Miralles,1,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932030935,True,Ensenyament infantil (3-6 anys),651,426376.6333337172,4583247.105650462,41.39739233524259,2.119282896108102,,,,1985,4,Wednesday,Educación Infantil,1980s,1,Bajo,1980,39,Histórico,Bajo,True,True
Escola Orlandai,1985-04-24 22:00:00+00:00,2023-03-13 12:58:32.835575+00:00,,,104607,C Domínguez i Miralles,1,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932030935,True,Educació primària,651,426376.6333337172,4583247.105650462,41.39739233524259,2.119282896108102,,,,1985,4,Wednesday,Educación Primaria,1980s,1,Bajo,1980,39,Histórico,Bajo,True,True
Centre Educatiu Providencia del Corazón de Jesús,1989-09-25 23:00:00+00:00,2022-09-17 02:55:10.659759+00:00,,,321401,C Scala Dei,1,43,Horta,7,Horta-Guinardó,8031,True,,934275121,True,Ensenyament infantil (3-6 anys),651,429660.60647451447,4587789.776068834,41.43860035733805,2.1580348887601595,,,,1989,9,Monday,Educación Infantil,1980s,1,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Providencia del Corazón de Jesús,1989-09-25 23:00:00+00:00,2022-09-17 02:55:10.659759+00:00,,,321401,C Scala Dei,1,43,Horta,7,Horta-Guinardó,8031,True,,934275121,True,Educació primària,651,429660.60647451447,4587789.776068834,41.43860035733805,2.1580348887601595,,,,1989,9,Monday,Educación Primaria,1980s,1,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Providencia del Corazón de Jesús,1989-09-25 23:00:00+00:00,2022-09-17 02:55:10.659759+00:00,,,321401,C Scala Dei,1,43,Horta,7,Horta-Guinardó,8031,True,,934275121,True,Educació secundària,651,429660.60647451447,4587789.776068834,41.43860035733805,2.1580348887601595,,,,1989,9,Monday,Educación Secundaria y FP,1980s,1,Bajo,1980,35,Histórico,Bajo,True,True
Escola Palma de Mallorca,1989-03-01 23:00:00+00:00,2022-11-16 16:43:06.927866+00:00,,,242000,Pg Ciutat de Mallorca,31,45,Porta,8,Nou Barris,8016,True,,933507282,True,Ensenyament infantil (3-6 anys),651,431286.7848213026,4587170.067440062,41.43315968004247,2.1775688179429284,,,,1989,3,Wednesday,Educación Infantil,1980s,31,Bajo,1980,35,Histórico,Normal,True,True
Escola Palma de Mallorca,1989-03-01 23:00:00+00:00,2022-11-16 16:43:06.927866+00:00,,,242000,Pg Ciutat de Mallorca,31,45,Porta,8,Nou Barris,8016,True,,933507282,True,Educació primària,651,431286.7848213026,4587170.067440062,41.43315968004247,2.1775688179429284,,,,1989,3,Wednesday,Educación Primaria,1980s,31,Bajo,1980,35,Histórico,Normal,True,True
Escola Patronat Domènech,1985-05-12 22:00:00+00:00,2023-02-02 12:00:43.404464+00:00,,,148205,C Gràcia,7,31,la Vila de Gràcia,6,Gràcia,8012,True,,932370035,True,Ensenyament infantil (3-6 anys),651,429632.0366845281,4583327.116563104,41.39840443152677,2.1582121264591376,,,,1985,5,Sunday,Educación Infantil,1980s,7,Bajo,1980,39,Histórico,Bajo,True,True
Escola Patronat Domènech,1985-05-12 22:00:00+00:00,2023-02-02 12:00:43.404464+00:00,,,148205,C Gràcia,7,31,la Vila de Gràcia,6,Gràcia,8012,True,,932370035,True,Educació primària,651,429632.0366845281,4583327.116563104,41.39840443152677,2.1582121264591376,,,,1985,5,Sunday,Educación Primaria,1980s,7,Bajo,1980,39,Histórico,Bajo,True,True
Escola Ramon Casas,1989-12-03 23:00:00+00:00,2023-06-12 08:02:39.230332+00:00,,,700714,Carrer del Platí,6,13,la Marina de Port,3,Sants-Montjuïc,8038,True,,933315284,True,Ensenyament infantil (3-6 anys),651,427595.96741360286,4578935.459999282,41.35866971685439,2.134382603401038,,,,1989,12,Sunday,Educación Infantil,1980s,6,Bajo,1980,35,Histórico,Bajo,True,True
Escola Ramon Casas,1989-12-03 23:00:00+00:00,2023-06-12 08:02:39.230332+00:00,,,700714,Carrer del Platí,6,13,la Marina de Port,3,Sants-Montjuïc,8038,True,,933315284,True,Educació primària,651,427595.96741360286,4578935.459999282,41.35866971685439,2.134382603401038,,,,1989,12,Sunday,Educación Primaria,1980s,6,Bajo,1980,35,Histórico,Bajo,True,True
Escola Pau Vila,1985-03-11 23:00:00+00:00,2022-11-16 16:43:24.642473+00:00,,,135101,C Font Florida,95,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,True,,934229840,True,Ensenyament infantil (3-6 anys),651,428302.5673442816,4579846.853249267,41.3669415521691,2.1427216285174966,,,,1985,3,Monday,Educación Infantil,1980s,95,Medio,1980,39,Histórico,Normal,True,True
Escola Pau Vila,1985-03-11 23:00:00+00:00,2022-11-16 16:43:24.642473+00:00,,,135101,C Font Florida,95,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,True,,934229840,True,Educació primària,651,428302.5673442816,4579846.853249267,41.3669415521691,2.1427216285174966,,,,1985,3,Monday,Educación Primaria,1980s,95,Medio,1980,39,Histórico,Normal,True,True
Escola  Pràctiques,1989-11-22 23:00:00+00:00,2022-04-25 13:07:06.870438+00:00,,,207406,C Melcior de Palau,138,18,Sants,3,Sants-Montjuïc,8014,True,,934907023,True,Ensenyament infantil (3-6 anys),651,427989.3870489826,4581442.608604518,41.38128597939545,2.1387878130180185,,,,1989,11,Wednesday,Educación Infantil,1980s,138,Alto,1980,35,Histórico,Alto,True,True
Escola  Pràctiques,1989-11-22 23:00:00+00:00,2022-04-25 13:07:06.870438+00:00,,,207406,C Melcior de Palau,138,18,Sants,3,Sants-Montjuïc,8014,True,,934907023,True,Educació primària,651,427989.3870489826,4581442.608604518,41.38128597939545,2.1387878130180185,,,,1989,11,Wednesday,Educación Primaria,1980s,138,Alto,1980,35,Histórico,Alto,True,True
Escola Reina Violant,1989-07-13 22:00:00+00:00,2023-05-24 11:02:08.750927+00:00,,,345658,Carrer de Trilla,18,31,la Vila de Gràcia,6,Gràcia,8012,True,,932189752,True,Ensenyament infantil (3-6 anys),651,429205.563693278,4583969.721206578,41.40415469495062,2.1530357611950968,,,,1989,7,Thursday,Educación Infantil,1980s,18,Bajo,1980,35,Histórico,Normal,True,True
Escola Reina Violant,1989-07-13 22:00:00+00:00,2023-05-24 11:02:08.750927+00:00,,,345658,Carrer de Trilla,18,31,la Vila de Gràcia,6,Gràcia,8012,True,,932189752,True,Educació primària,651,429205.563693278,4583969.721206578,41.40415469495062,2.1530357611950968,,,,1989,7,Thursday,Educación Primaria,1980s,18,Bajo,1980,35,Histórico,Normal,True,True
Escola de Disseny i Patronatge Guerrero,2022-02-04 11:57:57.843484+00:00,2022-11-07 12:16:41.337402+00:00,,,325005,Carrer de Sicília,195,6,la Sagrada Família,2,Eixample,8013,True,,93 245 45 87,False,Formació professional,651,431004.2463443001,4583562.34490991,41.400641970986406,2.174598943365025,,,,2022,2,Friday,Educación Secundaria y FP,2020s,195,Alto,2020,2,Reciente,Alto,True,True
Universitat Pompeu Fabra,1990-09-19 22:00:00+00:00,2024-05-23 10:18:48.148921+00:00,,,209208,Carrer de la Mercè,12,2,el Barri Gòtic,1,Ciutat Vella,8002,False,,935422000,True,Universitats,651,431401.303,4581173.312,41.379158638700645,2.1796190518636545,,,,1990,9,Wednesday,Educación Superior,1980s,12,Bajo,1990,34,Histórico,Bajo,True,True
Escola Alexandre Galí,1985-05-09 22:00:00+00:00,2023-04-26 06:56:34.852841+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,11,3,la Barceloneta,1,Ciutat Vella,8003,True,,933106444,True,Ensenyament infantil (3-6 anys),651,432551.1287075016,4581395.406006126,41.38125618970832,2.1933439332206177,,,,1985,5,Thursday,Educación Infantil,1980s,11,Bajo,1980,39,Histórico,Bajo,True,True
Escola Alexandre Galí,1985-05-09 22:00:00+00:00,2023-04-26 06:56:34.852841+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,11,3,la Barceloneta,1,Ciutat Vella,8003,True,,933106444,True,Educació primària,651,432551.1287075016,4581395.406006126,41.38125618970832,2.1933439332206177,,,,1985,5,Thursday,Educación Primaria,1980s,11,Bajo,1980,39,Histórico,Bajo,True,True
Centre Educatiu Alfageme,1985-09-01 22:00:00+00:00,2022-06-08 19:28:08.328583+00:00,,,369408,Pg Zona Franca,198,13,la Marina de Port,3,Sants-Montjuïc,8038,True,,933323246,True,Ensenyament infantil (3-6 anys),651,427980.4666073941,4579239.630110648,41.36144375397313,2.1389428255750764,,,,1985,9,Sunday,Educación Infantil,1980s,198,Alto,1980,39,Histórico,Alto,True,True
Centre Educatiu Alfageme,1985-09-01 22:00:00+00:00,2022-06-08 19:28:08.328583+00:00,,,369408,Pg Zona Franca,198,13,la Marina de Port,3,Sants-Montjuïc,8038,True,,933323246,True,Educació primària,651,427980.4666073941,4579239.630110648,41.36144375397313,2.1389428255750764,,,,1985,9,Sunday,Educación Primaria,1980s,198,Alto,1980,39,Histórico,Alto,True,True
Escola Baixeras,1985-05-09 22:00:00+00:00,2022-09-17 02:52:23.739800+00:00,,,294502,C Salvador Aulet,1,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933105295,True,Ensenyament infantil (3-6 anys),651,431420.311663264,4581585.264925634,41.38287060220196,2.179799736381276,,,,1985,5,Thursday,Educación Infantil,1980s,1,Bajo,1980,39,Histórico,Bajo,True,True
Escola Baixeras,1985-05-09 22:00:00+00:00,2022-09-17 02:52:23.739800+00:00,,,294502,C Salvador Aulet,1,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933105295,True,Educació primària,651,431420.311663264,4581585.264925634,41.38287060220196,2.179799736381276,,,,1985,5,Thursday,Educación Primaria,1980s,1,Bajo,1980,39,Histórico,Bajo,True,True
Centre Educatiu Sagrada Família *Avinyó,1993-03-21 23:00:00+00:00,2023-08-01 12:55:11.912645+00:00,,,29400,C Avinyó,20,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933188716,True,Ensenyament infantil (0-3 anys),651,431163.72919693415,4581393.787742275,41.381124110699375,2.1767531127731368,,,,1993,3,Sunday,Educación Infantil,1990s,20,Bajo,1990,31,Histórico,Normal,True,True
Centre Educatiu Sagrada Família *Avinyó,1993-03-21 23:00:00+00:00,2023-08-01 12:55:11.912645+00:00,,,29400,C Avinyó,20,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933188716,True,Ensenyament infantil (3-6 anys),651,431163.72919693415,4581393.787742275,41.381124110699375,2.1767531127731368,,,,1993,3,Sunday,Educación Infantil,1990s,20,Bajo,1990,31,Histórico,Normal,True,True
Centre Educatiu Sagrada Família *Avinyó,1993-03-21 23:00:00+00:00,2023-08-01 12:55:11.912645+00:00,,,29400,C Avinyó,20,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933188716,True,Educació primària,651,431163.72919693415,4581393.787742275,41.381124110699375,2.1767531127731368,,,,1993,3,Sunday,Educación Primaria,1990s,20,Bajo,1990,31,Histórico,Normal,True,True
Centre Educatiu Molina,1993-03-23 23:00:00+00:00,2022-09-17 03:01:46.269614+00:00,,,180751,C Lorena,61,48,la Guineueta,8,Nou Barris,8042,True,,933533810,True,Educació secundària,651,430863.7958122052,4587727.162926689,41.4381409225732,2.172442818299853,,,,1993,3,Tuesday,Educación Secundaria y FP,1990s,61,Medio,1990,31,Histórico,Normal,True,True
Centre Educatiu Molina,1993-03-23 23:00:00+00:00,2022-09-17 03:01:46.269614+00:00,,,180751,C Lorena,61,48,la Guineueta,8,Nou Barris,8042,True,,933533810,True,Formació professional,651,430863.7958122052,4587727.162926689,41.4381409225732,2.172442818299853,,,,1993,3,Tuesday,Educación Secundaria y FP,1990s,61,Medio,1990,31,Histórico,Normal,True,True
Centre de Formació Professional Martí-Codolar,2021-09-28 07:06:03.274124+00:00,2022-06-29 08:01:41.425508+00:00,,,14300,Carrer de l'Amor,2,42,la Clota,7,Horta-Guinardó,8035,True,,No disponible,,Formació professional,651,429070.5556814,4586561.32791978,41.42748434998551,2.151116863474216,,,,2021,9,Tuesday,Educación Secundaria y FP,2020s,2,Bajo,2020,3,Reciente,Bajo,True,True
Centre de Medicina Regenerativa de Barcelona,2006-06-08 12:08:35+00:00,2022-09-17 04:36:43.385267+00:00,,,700813,C Doctor Aiguader,88,3,la Barceloneta,1,Ciutat Vella,8003,True,,933160300,True,Universitats,651,432611.87102096656,4581874.496342583,41.38557632373501,2.194017030461737,,,,2006,6,Thursday,Educación Superior,2000s,88,Medio,2000,18,Establecido,Normal,True,True
Escola Universitària d'Hostaleria i Turisme-CETT,2017-04-24 09:25:04+00:00,2024-05-27 08:35:55.979034+00:00,,,700812,Av Can Marcet,36,41,la Vall d'Hebron,7,Horta-Guinardó,8035,True,,934280777,True,Universitats,651,428831.1646092463,4587381.554872108,41.434850603451615,2.1481555636305814,,,,2017,4,Monday,Educación Superior,2010s,36,Bajo,2010,7,Reciente,Normal,True,True
Barcelona Supercomputing Center - Centro Nacional de Supercomputación,2005-04-18 12:05:57+00:00,2024-05-21 12:36:38.107711+00:00,,,118408,Plaça d'Eusebi Güell,1,21,Pedralbes,4,Les Corts,8034,True,,93 413 7716,True,Universitats,651,426041.242,4582420.286,41.38991476928731,2.115372219417795,,,,2005,4,Monday,Educación Superior,2000s,1,Bajo,2000,19,Establecido,Bajo,True,True
Facultat de Dret - UIC,2017-04-18 12:06:33+00:00,2024-05-24 10:13:24.303290+00:00,,,162400,C Immaculada,22,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8017,True,,93 254 18 00,True,Universitats,651,426716.44682364695,4584203.050400968,41.40603314174738,2.1232317224121497,,,,2017,4,Tuesday,Educación Superior,2010s,22,Bajo,2010,7,Reciente,Normal,True,True
Centre Educatiu Amor de Dios,2000-01-11 23:00:00+00:00,2023-10-23 08:49:39.061317+00:00,,,332703,Carrer del Teide,27,46,el Turó de la Peira,8,Nou Barris,8031,True,,934293921,True,Ensenyament infantil (0-3 anys),651,430432.72,4587034.875,41.43186852879052,2.1673630725929494,,,,2000,1,Tuesday,Educación Infantil,1990s,27,Bajo,2000,24,Consolidado,Normal,True,True
Centre Educatiu Amor de Dios,2000-01-11 23:00:00+00:00,2023-10-23 08:49:39.061317+00:00,,,332703,Carrer del Teide,27,46,el Turó de la Peira,8,Nou Barris,8031,True,,934293921,True,Ensenyament infantil (3-6 anys),651,430432.72,4587034.875,41.43186852879052,2.1673630725929494,,,,2000,1,Tuesday,Educación Infantil,1990s,27,Bajo,2000,24,Consolidado,Normal,True,True
Centre Educatiu Amor de Dios,2000-01-11 23:00:00+00:00,2023-10-23 08:49:39.061317+00:00,,,332703,Carrer del Teide,27,46,el Turó de la Peira,8,Nou Barris,8031,True,,934293921,True,Educació primària,651,430432.72,4587034.875,41.43186852879052,2.1673630725929494,,,,2000,1,Tuesday,Educación Primaria,1990s,27,Bajo,2000,24,Consolidado,Normal,True,True
Centre Educatiu Amor de Dios,2000-01-11 23:00:00+00:00,2023-10-23 08:49:39.061317+00:00,,,332703,Carrer del Teide,27,46,el Turó de la Peira,8,Nou Barris,8031,True,,934293921,True,Educació secundària,651,430432.72,4587034.875,41.43186852879052,2.1673630725929494,,,,2000,1,Tuesday,Educación Secundaria y FP,1990s,27,Bajo,2000,24,Consolidado,Normal,True,True
Escola Sant Martí,2008-01-14 12:12:51+00:00,2022-09-17 04:55:12.079946+00:00,,,305507,C Sant Joan de Malta,130,68,el Poblenou,10,Sant Martí,8018,True,,936240240,True,Ensenyament infantil (3-6 anys),651,432949.3043195917,4583987.993791291,41.4046402299505,2.1978184408198067,,,,2008,1,Monday,Educación Infantil,2000s,130,Alto,2000,16,Establecido,Normal,True,True
Escola Sant Martí,2008-01-14 12:12:51+00:00,2022-09-17 04:55:12.079946+00:00,,,305507,C Sant Joan de Malta,130,68,el Poblenou,10,Sant Martí,8018,True,,936240240,True,Educació primària,651,432949.3043195917,4583987.993791291,41.4046402299505,2.1978184408198067,,,,2008,1,Monday,Educación Primaria,2000s,130,Alto,2000,16,Establecido,Normal,True,True
Escola Pau Casals-Gràcia,1993-04-27 22:00:00+00:00,2022-09-17 03:02:37.098579+00:00,,,268105,C Providència,134,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,True,,932195362,True,Ensenyament infantil (3-6 anys),651,429943.561405872,4584536.085837342,41.409320383752046,2.1617984817700022,,,,1993,4,Tuesday,Educación Infantil,1990s,134,Alto,1990,31,Histórico,Alto,True,True
Escola Pau Casals-Gràcia,1993-04-27 22:00:00+00:00,2022-09-17 03:02:37.098579+00:00,,,268105,C Providència,134,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,True,,932195362,True,Educació primària,651,429943.561405872,4584536.085837342,41.409320383752046,2.1617984817700022,,,,1993,4,Tuesday,Educación Primaria,1990s,134,Alto,1990,31,Histórico,Alto,True,True
Escola L'Arc de Sant Martí,1993-05-02 22:00:00+00:00,2022-09-17 03:02:39.499156+00:00,,,700023,C Almacelles,1,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933141776,True,Ensenyament infantil (3-6 anys),651,433130.4101603315,4586000.768203793,41.4227837894168,2.199762482375375,,,,1993,5,Sunday,Educación Infantil,1990s,1,Bajo,1990,31,Histórico,Bajo,True,True
Escola L'Arc de Sant Martí,1993-05-02 22:00:00+00:00,2022-09-17 03:02:39.499156+00:00,,,700023,C Almacelles,1,73,la Verneda i la Pau,10,Sant Martí,8020,True,,933141776,True,Educació primària,651,433130.4101603315,4586000.768203793,41.4227837894168,2.199762482375375,,,,1993,5,Sunday,Educación Primaria,1990s,1,Bajo,1990,31,Histórico,Bajo,True,True
Facultat de Psicologia i Ciències de l'Educació i de l'Esport Blanquerna - URL,1993-03-08 23:00:00+00:00,2024-05-24 08:05:57.695308+00:00,,,79907,Císter,34,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932533006,True,Universitats,651,427566.8664239712,4584847.468300698,41.41191420929642,2.1333279293214424,,,,1993,3,Monday,Educación Superior,1990s,34,Bajo,1990,31,Histórico,Normal,True,True
Escola de Musica i Arts Escèniques Musicart 102,1989-05-21 22:00:00+00:00,2024-08-06 07:31:31.736517+00:00,,,355709,Carrer de Vèlia,63,45,Porta,8,Nou Barris,8016,True,,93 340 21 16,True,Música,651,431546.85,4586942.708,41.43113414442453,2.180706991123865,,,,1989,5,Sunday,Otros,1980s,63,Medio,1980,35,Histórico,Normal,True,True
Centre Educatiu Vedruna Immaculada Barcelona,1990-06-07 22:00:00+00:00,2022-11-16 16:23:30.525315+00:00,,,105304,C Dos de Maig,251,6,la Sagrada Família,2,Eixample,8013,True,,932463200,True,Ensenyament infantil (3-6 anys),651,431570.6196512609,4584293.446536417,41.40727517438066,2.181291188299981,,,,1990,6,Thursday,Educación Infantil,1980s,251,Muy alto,1990,34,Histórico,Alto,True,True
Centre Educatiu Vedruna Immaculada Barcelona,1990-06-07 22:00:00+00:00,2022-11-16 16:23:30.525315+00:00,,,105304,C Dos de Maig,251,6,la Sagrada Família,2,Eixample,8013,True,,932463200,True,Educació primària,651,431570.6196512609,4584293.446536417,41.40727517438066,2.181291188299981,,,,1990,6,Thursday,Educación Primaria,1980s,251,Muy alto,1990,34,Histórico,Alto,True,True
Centre Educatiu Vedruna Immaculada Barcelona,1990-06-07 22:00:00+00:00,2022-11-16 16:23:30.525315+00:00,,,105304,C Dos de Maig,251,6,la Sagrada Família,2,Eixample,8013,True,,932463200,True,Educació secundària,651,431570.6196512609,4584293.446536417,41.40727517438066,2.181291188299981,,,,1990,6,Thursday,Educación Secundaria y FP,1980s,251,Muy alto,1990,34,Histórico,Alto,True,True
Escola Mediterrània,1989-03-01 23:00:00+00:00,2023-04-26 06:57:01.723819+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,5,3,la Barceloneta,1,Ciutat Vella,8003,True,,932502576,True,Ensenyament infantil (3-6 anys),651,432451.0057211068,4581195.449937797,41.37944683668936,2.1921689125554478,,,,1989,3,Wednesday,Educación Infantil,1980s,5,Bajo,1980,35,Histórico,Bajo,True,True
Escola Mediterrània,1989-03-01 23:00:00+00:00,2023-04-26 06:57:01.723819+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,5,3,la Barceloneta,1,Ciutat Vella,8003,True,,932502576,True,Educació primària,651,432451.0057211068,4581195.449937797,41.37944683668936,2.1921689125554478,,,,1989,3,Wednesday,Educación Primaria,1980s,5,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Voramar,1984-07-11 22:00:00+00:00,2021-04-08 09:40:24.307965+00:00,,,110009,C Ramon Turró,130,68,el Poblenou,10,Sant Martí,8005,True,,932251324,True,Ensenyament infantil (3-6 anys),651,432974.2342699753,4583021.05122765,41.39593332114146,2.1982237224730143,,,,1984,7,Wednesday,Educación Infantil,1980s,130,Alto,1980,40,Histórico,Normal,True,True
Centre Educatiu Voramar,1984-07-11 22:00:00+00:00,2021-04-08 09:40:24.307965+00:00,,,110009,C Ramon Turró,130,68,el Poblenou,10,Sant Martí,8005,True,,932251324,True,Educació primària,651,432974.2342699753,4583021.05122765,41.39593332114146,2.1982237224730143,,,,1984,7,Wednesday,Educación Primaria,1980s,130,Alto,1980,40,Histórico,Normal,True,True
Centre Educatiu Voramar,1984-07-11 22:00:00+00:00,2021-04-08 09:40:24.307965+00:00,,,110009,C Ramon Turró,130,68,el Poblenou,10,Sant Martí,8005,True,,932251324,True,Educació secundària,651,432974.2342699753,4583021.05122765,41.39593332114146,2.1982237224730143,,,,1984,7,Wednesday,Educación Secundaria y FP,1980s,130,Alto,1980,40,Histórico,Normal,True,True
Escola Segre,1987-09-29 23:00:00+00:00,2023-12-11 15:32:20.700696+00:00,,,322007,Carrer del Segre,35,60,Sant Andreu,9,Sant Andreu,8030,True,,933110311,True,Ensenyament infantil (3-6 anys),651,432584.9312150047,4587206.215348983,41.43359527001918,2.1931008578878304,,,,1987,9,Tuesday,Educación Infantil,1980s,35,Bajo,1980,37,Histórico,Normal,True,True
Escola Segre,1987-09-29 23:00:00+00:00,2023-12-11 15:32:20.700696+00:00,,,322007,Carrer del Segre,35,60,Sant Andreu,9,Sant Andreu,8030,True,,933110311,True,Educació primària,651,432584.9312150047,4587206.215348983,41.43359527001918,2.1931008578878304,,,,1987,9,Tuesday,Educación Primaria,1980s,35,Bajo,1980,37,Histórico,Normal,True,True
Escola Mare de Déu de Montserrat *Natzaret,1989-09-21 22:00:00+00:00,2022-09-17 02:54:31.975877+00:00,,,226604,C Natzaret,83,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,True,,934181300,True,Ensenyament infantil (3-6 anys),651,427789.1899264408,4586424.650974961,41.426139197286666,2.135799470179093,,,,1989,9,Thursday,Educación Infantil,1980s,83,Medio,1980,35,Histórico,Normal,True,True
Escola Mare de Déu de Montserrat *Natzaret,1989-09-21 22:00:00+00:00,2022-09-17 02:54:31.975877+00:00,,,226604,C Natzaret,83,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,True,,934181300,True,Educació primària,651,427789.1899264408,4586424.650974961,41.426139197286666,2.135799470179093,,,,1989,9,Thursday,Educación Primaria,1980s,83,Medio,1980,35,Histórico,Normal,True,True
Escola Mare Nostrum,1987-09-27 23:00:00+00:00,2021-10-01 08:08:29.000318+00:00,,,351901,Passeig de Valldaura,12,43,Horta,7,Horta-Guinardó,8031,True,,934273854,True,Ensenyament infantil (3-6 anys),651,429374.3072947217,4587588.981965185,41.43676676062335,2.154631703068711,,,,1987,9,Sunday,Educación Infantil,1980s,12,Bajo,1980,37,Histórico,Bajo,True,True
Escola Mare Nostrum,1987-09-27 23:00:00+00:00,2021-10-01 08:08:29.000318+00:00,,,351901,Passeig de Valldaura,12,43,Horta,7,Horta-Guinardó,8031,True,,934273854,True,Educació primària,651,429374.3072947217,4587588.981965185,41.43676676062335,2.154631703068711,,,,1987,9,Sunday,Educación Primaria,1980s,12,Bajo,1980,37,Histórico,Bajo,True,True
Centre Educatiu Madres Concepcionistas de la Enseñanza,1989-11-23 23:00:00+00:00,2022-09-17 02:54:36.257836+00:00,,,339305,C Torre,19,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,True,,932187971,True,Ensenyament infantil (3-6 anys),651,428883.7108049858,4584040.857445316,41.40476698451717,2.1491772544468377,,,,1989,11,Thursday,Educación Infantil,1980s,19,Bajo,1980,35,Histórico,Normal,True,True
Centre Educatiu Madres Concepcionistas de la Enseñanza,1989-11-23 23:00:00+00:00,2022-09-17 02:54:36.257836+00:00,,,339305,C Torre,19,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,True,,932187971,True,Educació primària,651,428883.7108049858,4584040.857445316,41.40476698451717,2.1491772544468377,,,,1989,11,Thursday,Educación Primaria,1980s,19,Bajo,1980,35,Histórico,Normal,True,True
Centre Educatiu Madres Concepcionistas de la Enseñanza,1989-11-23 23:00:00+00:00,2022-09-17 02:54:36.257836+00:00,,,339305,C Torre,19,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,True,,932187971,True,Educació secundària,651,428883.7108049858,4584040.857445316,41.40476698451717,2.1491772544468377,,,,1989,11,Thursday,Educación Secundaria y FP,1980s,19,Bajo,1980,35,Histórico,Normal,True,True
Institut Escola Mestre Morera,1985-05-09 22:00:00+00:00,2024-07-04 09:18:17.137755+00:00,,,252207,C Perafita,48,55,Ciutat Meridiana,8,Nou Barris,8033,True,,933506600,True,Ensenyament infantil (3-6 anys),651,430494.6409025629,4590110.659641598,41.45957621396604,2.167750181482561,,,,1985,5,Thursday,Educación Infantil,1980s,48,Bajo,1980,39,Histórico,Normal,True,True
Institut Escola Mestre Morera,1985-05-09 22:00:00+00:00,2024-07-04 09:18:17.137755+00:00,,,252207,C Perafita,48,55,Ciutat Meridiana,8,Nou Barris,8033,True,,933506600,True,Educació primària,651,430494.6409025629,4590110.659641598,41.45957621396604,2.167750181482561,,,,1985,5,Thursday,Educación Primaria,1980s,48,Bajo,1980,39,Histórico,Normal,True,True
